710433,雾峰,710400,0
710447,梧栖,710400,0
710434,乌日,710400,0
710440,新社,710400,0
710405,北区,710400,0
710406,北屯,710400,0
710402,东区,710400,0
710403,南区,710400,0
710408,南屯,710400,0
710404,西区,710400,0
710407,西屯,710400,0
710401,中区,710400,0
711400,桃园,710000,0
711422,八德,711400,0
711423,大溪,711400,0
711425,大园,711400,0
711424,复兴,711400,0
711419,观音,711400,0
711421,龟山,711400,0
711414,中坜,711400,0
711416,龙潭,711400,0
711426,芦竹,711400,0
711415,平镇,711400,0
711418,新屋,711400,0
711420,桃园,711400,0
711417,杨梅,711400,0
711100,新北,710000,0
711155,八里,711100,0
711132,板桥,711100,0
711156,淡水,711100,0
711139,贡寮,711100,0
711144,中和,711100,0
711131,金山,711100,0
711152,林口,711100,0
711153,芦洲,711100,0
711141,坪林,711100,0
711137,平溪,711100,0
711136,瑞芳,711100,0
711149,三重,711100,0
711157,三芝,711100,0
711146,三峡,711100,0
711134,深坑,711100,0
711135,石碇,711100,0
711158,石门,711100,0
711138,双溪,711100,0
711147,树林,711100,0
711133,汐止,711100,0
711140,新店,711100,0
711150,新庄,711100,0
711151,泰山,711100,0
711145,土城,711100,0
711130,万里,711100,0
711154,五股,711100,0
711142,乌来,711100,0
711148,莺歌,711100,0
711143,永和,711100,0
710800,新竹,710000,0
710802,北区,710800,0
710801,东区,710800,0
710803,香山,710800,0
711300,新竹,710000,0
711320,宝山,711300,0
711325,北埔,711300,0
711319,芎林,711300,0
711326,峨眉,711300,0
711318,关西,711300,0
711323,横山,711300,0
711315,湖口,711300,0
711314,竹北,711300,0
711321,竹东,711300,0
711324,尖石,711300,0
711316,新丰,711300,0
711317,新埔,711300,0
711322,五峰,711300,0
711200,宜兰,710000,0
711221,大同,711200,0
711223,冬山,711200,0
711217,壮围,711200,0
711216,礁溪,711200,0
711219,罗东,711200,0
711225,南澳,711200,0
711220,三星,711200,0
711224,苏澳,711200,0
711215,头城,711200,0
711222,五结,711200,0
711214,宜兰,711200,0
711218,员山,711200,0
711226,钓鱼,711200,0
712100,云林,710000,0
712125,褒忠,712100,0
712136,北港,712100,0
712133,_桐,712100,0
712122,大埤,712100,0
712126,东势,712100,0
712130,斗六,712100,0
712121,斗南,712100,0
712135,二仑,712100,0
712132,古坑,712100,0
712123,虎尾,712100,0
712138,口湖,712100,0
712131,林内,712100,0
712128,仑背,712100,0
712129,麦寮,712100,0
712137,水林,712100,0
712139,四湖,712100,0
712134,西螺,712100,0
712127,台西,712100,0
712124,土库,712100,0
712140,元长,712100,0
711700,彰化,710000,0
711744,北斗,711700,0
711750,大城,711700,0
711741,大村,711700,0
711749,二林,711700,0
711752,二水,711700,0
711751,芳苑,711700,0
711728,芬园,711700,0
711732,福兴,711700,0
711734,和美,711700,0
711729,花坛,711700,0
711727,彰化,711700,0
711748,竹塘,711700,0
711731,鹿港,711700,0
711746,埤头,711700,0
711739,埔心,711700,0
711742,埔盐,711700,0
711735,伸港,711700,0
711737,社头,711700,0
711733,线西,711700,0
711740,溪湖,711700,0
711747,溪州,711700,0
711730,秀水,711700,0
711743,田中,711700,0
711745,田尾,711700,0
711738,永靖,711700,0
711736,员林,711700,0
659004502,兵团一零三团,659004,0
659004501,兵团一零二团,659004,0
659004500,兵团一零一团,659004,0
659004003,人民路街道,659004,0
659004002,青湖路街道,659004,0
659004001,军垦路街道,659004,0
659003515,兵团图木舒克市永安坝,659003,0
659003514,兵团图木舒克市喀拉拜勒镇,659003,0
659003513,兵团五十三团,659003,0
659003511,兵团五十一团,659003,0
659003510,兵团五十团,659003,0
659003509,兵团四十九团,659003,0
659003504,兵团四十四团,659003,0
659003003,永安坝街道,659003,0
659003002,前海街道,659003,0
659003001,齐干却勒街道,659003,0
659002515,中心监狱,659002,0
659002514,兵团第一师幸福农场,659002,0
659002513,阿拉尔农场,659002,0
659002512,兵团第一师塔里木灌区水利管理处,659002,0
659002511,兵团第一师水利水电工程处,659002,0
659002509,兵团十六团,659002,0
659002507,兵团十四团,659002,0
659002506,兵团十三团,659002,0
659002505,兵团十二团,659002,0
659002504,兵团十一团,659002,0
659002503,兵团十团,659002,0
659002501,兵团八团,659002,0
659002500,兵团七团,659002,0
659002402,工业园区,659002,0
659002200,托喀依乡,659002,0
659002004,南口街道,659002,0
659002003,青松路街道,659002,0
659002002,幸福路街道,659002,0
659002001,金银川路街道,659002,0
659001500,兵团一五二团,659001,0
659001200,石河子乡,659001,0
659001100,北泉镇,659001,0
659001005,东城街道,659001,0
659001004,老街街道,659001,0
659001003,红山街道,659001,0
659001002,向阳街道,659001,0
659001001,新城街道,659001,0
620201403,长城区,620200,0
620201402,镜铁区,620200,0
620201401,雄关区,620200,0
620201102,文殊镇,620200,0
620201101,峪泉镇,620200,0
620201100,新城镇,620200,0
469030500,国营黎母山林业公司,469036,0
469030407,国营长征农场,469036,0
469030406,国营加钗农场,469036,0
469030403,国营乌石农场,469036,0
469030402,国营阳江农场,469036,0
469030202,什运乡,469036,0
469030201,上安乡,469036,0
469030200,吊罗山乡,469036,0
469030106,中平镇,469036,0
469030105,红毛镇,469036,0
469030104,长征镇,469036,0
469030103,和平镇,469036,0
469030102,黎母山镇,469036,0
469030101,湾岭镇,469036,0
469030100,营根镇,469036,0
469029405,国营三道农场,469035,0
469029403,国营金江农场,469035,0
469029402,海南保亭热带作物研究所,469035,0
469029401,国营新星农场,469035,0
469029202,毛感乡,469035,0
469029201,南林乡,469035,0
469029200,六弓乡,469035,0
469029105,三道镇,469035,0
469029104,新政镇,469035,0
469029103,响水镇,469035,0
469029102,加茂镇,469035,0
469029101,什玲镇,469035,0
469029100,保城镇,469035,0
469028500,国营吊罗山林业公司,469034,0
469028401,国营南平农场,469034,0
469028400,国营岭门农场,469034,0
469028201,群英乡,469034,0
469028200,提蒙乡,469034,0
469028108,黎安镇,469034,0
469028107,新村镇,469034,0
469028106,本号镇,469034,0
469028105,文罗镇,469034,0
469028104,隆广镇,469034,0
469028103,英州镇,469034,0
469028102,三才镇,469034,0
469028101,光坡镇,469034,0
469028100,椰林镇,469034,0
469027501,国营莺歌海盐场,469033,0
469027500,国营尖峰岭林业公司,469033,0
469027405,国营保国农场,469033,0
469027402,国营乐光农场,469033,0
469027401,国营山荣农场,469033,0
469027110,莺歌海镇,469033,0
469027109,尖峰镇,469033,0
469027108,佛罗镇,469033,0
469027107,黄流镇,469033,0
469027106,利国镇,469033,0
469027105,九所镇,469033,0
469027104,千家镇,469033,0
469027103,志仲镇,469033,0
469027102,大安镇,469033,0
469027101,万冲镇,469033,0
469027100,抱由镇,469033,0
469026501,海南矿业联合有限公司,469031,0
469026500,国营霸王岭林场,469031,0
469026401,国营红林农场,469031,0
469026200,王下乡,469031,0
469026106,七叉镇,469031,0
469026105,海尾镇,469031,0
469026104,昌化镇,469031,0
469026103,乌烈镇,469031,0
469026102,十月田镇,469031,0
469026101,叉河镇,469031,0
469026100,石碌镇,469031,0
469025408,国营邦溪农场,469030,0
469025404,国营龙江农场,469030,0
469025401,国营白沙农场,469030,0
469025206,荣邦乡,469030,0
469025205,金波乡,469030,0
469025204,青松乡,469030,0
469025203,阜龙乡,469030,0
469025202,南开乡,469030,0
469025201,元门乡,469030,0
469025200,细水乡,469030,0
469025103,打安镇,469030,0
469025102,邦溪镇,469030,0
469025101,七坊镇,469030,0
469025100,牙叉镇,469030,0
469024401,国营加来农场,469028,0
469024400,国营红华农场,469028,0
469024109,调楼镇,469028,0
469024108,新盈镇,469028,0
469024107,南宝镇,469028,0
469024106,和舍镇,469028,0
469024105,多文镇,469028,0
469024104,皇桐镇,469028,0
469024103,博厚镇,469028,0
469024102,东英镇,469028,0
469024101,波莲镇,469028,0
469024100,临城镇,469028,0
469023405,国营金安农场,469027,0
469023404,国营和岭农场,469027,0
469023403,国营昆仑农场,469027,0
469023402,国营西达农场,469027,0
469023401,国营红岗农场,469027,0
469023400,国营红光农场,469027,0
469023110,大丰镇,469027,0
469023109,桥头镇,469027,0
469023108,福山镇,469027,0
469023107,仁兴镇,469027,0
469023106,中兴镇,469027,0
469023105,文儒镇,469027,0
469023104,加乐镇,469027,0
469023103,永发镇,469027,0
469023102,瑞溪镇,469027,0
469023101,老城镇,469027,0
469023100,金江镇,469027,0
469022401,国营中坤农场,469026,0
469022400,国营中建农场,469026,0
469022107,西昌镇,469026,0
469022106,坡心镇,469026,0
469022105,南坤镇,469026,0
469022104,南吕镇,469026,0
469022103,乌坡镇,469026,0
469022102,枫木镇,469026,0
469022101,新兴镇,469026,0
469022100,屯城镇,469026,0
469021402,国营金鸡岭农场,469025,0
469021401,国营南海农场,469025,0
469021400,国营中瑞农场,469025,0
469021109,富文镇,469025,0
469021108,翰林镇,469025,0
469021107,岭口镇,469025,0
469021106,龙河镇,469025,0
469021105,龙门镇,469025,0
469021104,雷鸣镇,469025,0
469021103,黄竹镇,469025,0
469021102,龙湖镇,469025,0
469021101,新竹镇,469025,0
469021100,定城镇,469025,0
469007500,东方华侨农场,469007,0
469007400,国营广坝农场,469007,0
469007201,江边乡,469007,0
469007200,天安乡,469007,0
469007107,新龙镇,469007,0
469007106,四更镇,469007,0
469007105,三家镇,469007,0
469007104,板桥镇,469007,0
469007103,感城镇,469007,0
469007102,大田镇,469007,0
469007101,东河镇,469007,0
469007100,八所镇,469007,0
469006501,地方国营六连林场,469006,0
469006500,兴隆华侨农场,469006,0
469006404,国营新中农场,469006,0
469006401,国营东和农场,469006,0
469006400,国营东兴农场,469006,0
469006111,三更罗镇,469006,0
469006110,南桥镇,469006,0
469006109,北大镇,469006,0
469006108,山根镇,469006,0
469006107,长丰镇,469006,0
469006106,礼纪镇,469006,0
469006105,东澳镇,469006,0
469006104,大茂镇,469006,0
469006103,后安镇,469006,0
469006102,和乐镇,469006,0
469006101,龙滚镇,469006,0
469006100,万城镇,469006,0
469005402,国营罗豆农场,469005,0
469005401,国营南阳农场,469005,0
469005400,国营东路农场,469005,0
469005116,公坡镇,469005,0
469005115,铺前镇,469005,0
469005114,锦山镇,469005,0
469005113,冯坡镇,469005,0
469005112,抱罗镇,469005,0
469005111,翁田镇,469005,0
469005110,昌洒镇,469005,0
469005109,龙楼镇,469005,0
469005108,东郊镇,469005,0
469005107,文教镇,469005,0
469005106,东阁镇,469005,0
469005105,潭牛镇,469005,0
469005104,东路镇,469005,0
469005103,会文镇,469005,0
469005102,蓬莱镇,469005,0
469005101,重兴镇,469005,0
469005100,文城镇,469005,0
469003500,华南热作学院,469003,0
469003499,洋浦经济开发区,469003,0
469003407,国营八一农场,469003,0
469003405,国营蓝洋农场,469003,0
469003404,国营西联农场,469003,0
469003400,国营西培农场,469003,0
469003116,新州镇,469003,0
469003115,东成镇,469003,0
469003114,排浦镇,469003,0
469003113,中和镇,469003,0
469003112,白马井镇,469003,0
469003111,王五镇,469003,0
469003110,三都镇,469003,0
469003109,峨蔓镇,469003,0
469003108,海头镇,469003,0
469003107,木棠镇,469003,0
469003106,光村镇,469003,0
469003105,兰洋镇,469003,0
469003104,雅星镇,469003,0
469003103,大成镇,469003,0
469003102,南丰镇,469003,0
469003101,和庆镇,469003,0
469003100,那大镇,469003,0
469002500,彬村山华侨农场,469002,0
469002403,国营东升农场,469002,0
469002402,国营东红农场,469002,0
469002400,国营东太农场,469002,0
469002111,会山镇,469002,0
469002110,大路镇,469002,0
469002109,长坡镇,469002,0
469002108,塔洋镇,469002,0
469002107,潭门镇,469002,0
469002106,龙江镇,469002,0
469002105,阳江镇,469002,0
469002104,博鳌镇,469002,0
469002103,中原镇,469002,0
469002102,石壁镇,469002,0
469002101,万泉镇,469002,0
469002100,嘉积镇,469002,0
469001400,国营畅好农场,469001,0
469001202,水满乡,469001,0
469001201,毛道乡,469001,0
469001200,畅好乡,469001,0
469001103,番阳镇,469001,0
469001102,毛阳镇,469001,0
469001101,南圣镇,469001,0
469001100,通什镇,469001,0
460201452,河东区街道,460200,0
460201451,河西区街道,460200,0
460201404,国营南滨农场,460200,0
460201403,国营立才农场,460200,0
460201401,国营南新农场,460200,0
460201400,国营南田农场,460200,0
460201105,育才镇,460200,0
460201104,天涯镇,460200,0
460201103,崖城镇,460200,0
460201102,凤凰镇,460200,0
460201101,吉阳镇,460200,0
460201100,海棠湾镇,460200,0
442001117,神湾镇,442000,0
442001116,大涌镇,442000,0
442001115,板芙镇,442000,0
442001114,三乡镇,442000,0
442001113,南朗镇,442000,0
442001112,阜沙镇,442000,0
442001111,南头镇,442000,0
442001110,横栏镇,442000,0
442001109,三角镇,442000,0
442001108,港口镇,442000,0
442001107,坦洲镇,442000,0
442001106,沙溪镇,442000,0
442001105,古镇镇,442000,0
442001104,东升镇,442000,0
442001103,东凤镇,442000,0
442001102,民众镇,442000,0
442001101,黄圃镇,442000,0
442001100,小榄镇,442000,0
442001006,五桂山街道,442000,0
442001005,南区街道,442000,0
442001004,西区街道,442000,0
442001003,火炬开发区街道,442000,0
442001002,东区街道,442000,0
442001001,石岐区街道,442000,0
441901403,东莞生态园,441900,0
441901402,虎门港管委会,441900,0
441901401,松山湖管委会,441900,0
441901129,高_镇,441900,0
441901128,中堂镇,441900,0
441901127,望牛墩镇,441900,0
441901126,麻涌镇,441900,0
441901125,洪梅镇,441900,0
441901124,道_镇,441900,0
441901123,沙田镇,441900,0
441901122,厚街镇,441900,0
441901121,虎门镇,441900,0
441901119,长安镇,441900,0
441901118,大岭山镇,441900,0
441901117,凤岗镇,441900,0
441901116,塘厦镇,441900,0
441901115,清溪镇,441900,0
441901114,黄江镇,441900,0
441901113,大朗镇,441900,0
441901112,樟木头镇,441900,0
441901111,寮步镇,441900,0
441901110,常平镇,441900,0
441901109,东坑镇,441900,0
441901108,谢岗镇,441900,0
441901107,桥头镇,441900,0
441901106,横沥镇,441900,0
441901105,企石镇,441900,0
441901104,石排镇,441900,0
441901103,茶山镇,441900,0
441901102,石龙镇,441900,0
441901101,石碣镇,441900,0
441901006,莞城街道,441900,0
441901005,万江街道,441900,0
441901004,南城街道,441900,0
441901003,东城街道,441900,0
429021202,下谷坪土家族乡,429021,0
429021200,宋洛乡,429021,0
429021105,九湖镇,429021,0
429021104,新华镇,429021,0
429021103,红坪镇,429021,0
429021102,木鱼镇,429021,0
429021101,阳日镇,429021,0
429021100,松柏镇,429021,0
429006452,沉湖管委会,429006,0
429006451,白茅湖农场,429006,0
429006450,蒋湖农场,429006,0
429006201,净潭乡,429006,0
429006121,佛子山镇,429006,0
429006120,石河镇,429006,0
429006119,胡市镇,429006,0
429006118,皂市镇,429006,0
429006116,九真镇,429006,0
429006115,小板镇,429006,0
429006114,卢市镇,429006,0
429006113,马湾镇,429006,0
429006112,干驿镇,429006,0
429006111,多祥镇,429006,0
429006110,麻洋镇,429006,0
429006109,彭市镇,429006,0
429006108,横林镇,429006,0
429006107,岳口镇,429006,0
429006106,黄潭镇,429006,0
429006105,渔薪镇,429006,0
429006104,汪场镇,429006,0
429006103,蒋场镇,429006,0
429006102,张港镇,429006,0
429006101,拖市镇,429006,0
429006100,多宝镇,429006,0
429006003,杨林街道,429006,0
429006002,侨乡街道开发区,429006,0
429006001,竟陵街道,429006,0
429005457,浩口原种场,429005,0
429005455,运粮湖管理区,429005,0
429005454,白鹭湖管理区,429005,0
429005453,总口管理区,429005,0
429005452,熊口管理区,429005,0
429005451,后湖管理区,429005,0
429005450,周矶管理区,429005,0
429005401,潜江经济开发区,429005,0
429005400,江汉石油管理局,429005,0
429005109,龙湾镇,429005,0
429005108,张金镇,429005,0
429005107,积玉口镇,429005,0
429005106,浩口镇,429005,0
429005105,老新镇,429005,0
429005104,熊口镇,429005,0
429005103,高石碑镇,429005,0
429005102,王场镇,429005,0
429005101,渔洋镇,429005,0
429005100,竹根滩镇,429005,0
429005006,高场办事处,429005,0
429005005,泰丰办事处,429005,0
429005004,广华办事处,429005,0
429005003,周矶办事处,429005,0
429005002,杨市办事处,429005,0
429005001,园林办事处,429005,0
429004408,排湖风景区,429004,0
429004407,畜禽良种场,429004,0
429004405,赵西垸林场,429004,0
429004404,五湖渔场,429004,0
429004402,沙湖原种场,429004,0
429004401,九合垸原种场,429004,0
429004400,工业园区,429004,0
429004114,陈场镇,429004,0
429004113,通海口镇,429004,0
429004112,沔城回族镇,429004,0
429004111,郭河镇,429004,0
429004110,张沟镇,429004,0
429004109,彭场镇,429004,0
429004108,杨林尾镇,429004,0
429004107,沙湖镇,429004,0
429004106,西流河镇,429004,0
429004105,长倘口镇,429004,0
429004104,胡场镇,429004,0
429004103,三伏潭镇,429004,0
429004102,豆河镇,429004,0
429004101,毛嘴镇,429004,0
429004100,郑场镇,429004,0
429004003,龙华山办事处,429004,0
429004002,干河街道,429004,0
429004001,沙嘴街道,429004,0
